ts,value
2026-03-28T14:34:00Z,1798.4
2026-03-28T14:35:00Z,1767.1
2026-03-28T14:36:00Z,1827.7
2026-03-28T14:37:00Z,1796.2
2026-03-28T14:38:00Z,1765.2
2026-03-28T14:39:00Z,1792.6
2026-03-28T14:40:00Z,1794.6
2026-03-28T14:41:00Z,1781.0
2026-03-28T14:42:00Z,1783.3
2026-03-28T14:43:00Z,1771.3
2026-03-28T14:44:00Z,1838.7
2026-03-28T14:45:00Z,1789.8
2026-03-28T14:46:00Z,1787.5
2026-03-28T14:47:00Z,1813.2
2026-03-28T14:48:00Z,1820.4
2026-03-28T14:49:00Z,1831.8
2026-03-28T14:50:00Z,1805.6
2026-03-28T14:51:00Z,1800.3
2026-03-28T14:52:00Z,1791.9
2026-03-28T14:53:00Z,1763.1
2026-03-28T14:54:00Z,1827.3
2026-03-28T14:55:00Z,1778.0
2026-03-28T14:56:00Z,1787.7
2026-03-28T14:57:00Z,1764.0
2026-03-28T14:58:00Z,1833.5
2026-03-28T14:59:00Z,1835.0
2026-03-28T15:00:00Z,1828.0
2026-03-28T15:01:00Z,1825.3
2026-03-28T15:02:00Z,1827.8
2026-03-28T15:03:00Z,1836.4
2026-03-28T15:04:00Z,1809.1
2026-03-28T15:05:00Z,1783.4
2026-03-28T15:06:00Z,1803.0
2026-03-28T15:07:00Z,1806.8
2026-03-28T15:08:00Z,1792.5
2026-03-28T15:09:00Z,1791.4
2026-03-28T15:10:00Z,1832.6
2026-03-28T15:11:00Z,1795.7
2026-03-28T15:12:00Z,1811.5
2026-03-28T15:13:00Z,1767.1
2026-03-28T15:14:00Z,1790.4
2026-03-28T15:15:00Z,1785.8
2026-03-28T15:16:00Z,1834.6
2026-03-28T15:17:00Z,1779.6
2026-03-28T15:18:00Z,1804.6
2026-03-28T15:19:00Z,1761.6
2026-03-28T15:20:00Z,1810.1
2026-03-28T15:21:00Z,1766.0
2026-03-28T15:22:00Z,1766.5
2026-03-28T15:23:00Z,1784.8
2026-03-28T15:24:00Z,1767.1
2026-03-28T15:25:00Z,1762.7
2026-03-28T15:26:00Z,1791.0
2026-03-28T15:27:00Z,1823.3
2026-03-28T15:28:00Z,1807.1
2026-03-28T15:29:00Z,1801.1
2026-03-28T15:30:00Z,1782.8
2026-03-28T15:31:00Z,1803.3
2026-03-28T15:32:00Z,1758.8
2026-03-28T15:33:00Z,1815.1
2026-03-28T15:34:00Z,1798.4
2026-03-28T15:35:00Z,1771.3
2026-03-28T15:36:00Z,1760.5
2026-03-28T15:37:00Z,1826.8
2026-03-28T15:38:00Z,1805.8
2026-03-28T15:39:00Z,1797.5
2026-03-28T15:40:00Z,1762.1
2026-03-28T15:41:00Z,1797.0
2026-03-28T15:42:00Z,1788.6
2026-03-28T15:43:00Z,1811.3
2026-03-28T15:44:00Z,1775.3
2026-03-28T15:45:00Z,1793.7
2026-03-28T15:46:00Z,1807.1
2026-03-28T15:47:00Z,1758.6
2026-03-28T15:48:00Z,1807.5
2026-03-28T15:49:00Z,1810.0
2026-03-28T15:50:00Z,1758.6
2026-03-28T15:51:00Z,1823.0
2026-03-28T15:52:00Z,1832.1
2026-03-28T15:53:00Z,1782.9
2026-03-28T15:54:00Z,1813.7
2026-03-28T15:55:00Z,1813.9
2026-03-28T15:56:00Z,1825.1
2026-03-28T15:57:00Z,1778.1
2026-03-28T15:58:00Z,1766.0
2026-03-28T15:59:00Z,1774.9
2026-03-28T16:00:00Z,1827.4
2026-03-28T16:01:00Z,1762.3
2026-03-28T16:02:00Z,1775.7
2026-03-28T16:03:00Z,1778.0
2026-03-28T16:04:00Z,1763.6
2026-03-28T16:05:00Z,1802.6
2026-03-28T16:06:00Z,1826.0
2026-03-28T16:07:00Z,1796.9
2026-03-28T16:08:00Z,1780.3
2026-03-28T16:09:00Z,1761.2
2026-03-28T16:10:00Z,1749.3
2026-03-28T16:11:00Z,1772.0
2026-03-28T16:12:00Z,1770.6
2026-03-28T16:13:00Z,1783.0
2026-03-28T16:14:00Z,1793.3
2026-03-28T16:15:00Z,1753.6
2026-03-28T16:16:00Z,1758.4
2026-03-28T16:17:00Z,1800.5
2026-03-28T16:18:00Z,1743.0
2026-03-28T16:19:00Z,1758.1
2026-03-28T16:20:00Z,1773.0
2026-03-28T16:21:00Z,1756.9
2026-03-28T16:22:00Z,1760.6
2026-03-28T16:23:00Z,1807.5
2026-03-28T16:24:00Z,1798.5
2026-03-28T16:25:00Z,1805.4
2026-03-28T16:26:00Z,1754.1
2026-03-28T16:27:00Z,1766.9
2026-03-28T16:28:00Z,1772.0
2026-03-28T16:29:00Z,1789.7
2026-03-28T16:30:00Z,1760.3
2026-03-28T16:31:00Z,1799.5
2026-03-28T16:32:00Z,1757.5
2026-03-28T16:33:00Z,1792.0
2026-03-28T16:34:00Z,1784.5
2026-03-28T16:35:00Z,1734.6
2026-03-28T16:36:00Z,1806.6
2026-03-28T16:37:00Z,1787.0
2026-03-28T16:38:00Z,1783.5
2026-03-28T16:39:00Z,1753.8
2026-03-28T16:40:00Z,1775.0
2026-03-28T16:41:00Z,1733.4
2026-03-28T16:42:00Z,1768.4
2026-03-28T16:43:00Z,1791.9
2026-03-28T16:44:00Z,1791.9
2026-03-28T16:45:00Z,1778.4
2026-03-28T16:46:00Z,1795.3
2026-03-28T16:47:00Z,1770.1
2026-03-28T16:48:00Z,1746.1
2026-03-28T16:49:00Z,1746.6
2026-03-28T16:50:00Z,1788.1
2026-03-28T16:51:00Z,1784.2
2026-03-28T16:52:00Z,1773.5
2026-03-28T16:53:00Z,1730.9
2026-03-28T16:54:00Z,1744.9
2026-03-28T16:55:00Z,1788.7
2026-03-28T16:56:00Z,1790.0
2026-03-28T16:57:00Z,1790.3
2026-03-28T16:58:00Z,1794.6
2026-03-28T16:59:00Z,1733.4
2026-03-28T17:00:00Z,1765.7
2026-03-28T17:01:00Z,1788.9
2026-03-28T17:02:00Z,1727.1
2026-03-28T17:03:00Z,1797.4
2026-03-28T17:04:00Z,1771.6
2026-03-28T17:05:00Z,1761.5
2026-03-28T17:06:00Z,1737.6
2026-03-28T17:07:00Z,1744.9
2026-03-28T17:08:00Z,1794.2
2026-03-28T17:09:00Z,1769.4
2026-03-28T17:10:00Z,1792.1
2026-03-28T17:11:00Z,1728.0
2026-03-28T17:12:00Z,1732.2
2026-03-28T17:13:00Z,1770.3
2026-03-28T17:14:00Z,1759.3
2026-03-28T17:15:00Z,1716.9
2026-03-28T17:16:00Z,1726.9
2026-03-28T17:17:00Z,1724.9
2026-03-28T17:18:00Z,1775.5
2026-03-28T17:19:00Z,1726.7
2026-03-28T17:20:00Z,1711.5
2026-03-28T17:21:00Z,1764.5
2026-03-28T17:22:00Z,1781.8
2026-03-28T17:23:00Z,1711.3
2026-03-28T17:24:00Z,1746.1
2026-03-28T17:25:00Z,1775.5
2026-03-28T17:26:00Z,1740.3
2026-03-28T17:27:00Z,1718.5
2026-03-28T17:28:00Z,1720.9
2026-03-28T17:29:00Z,1715.5
2026-03-28T17:30:00Z,1704.7
2026-03-28T17:31:00Z,1736.9
2026-03-28T17:32:00Z,1765.9
2026-03-28T17:33:00Z,1767.5
2026-03-28T17:34:00Z,1751.7
2026-03-28T17:35:00Z,1739.8
2026-03-28T17:36:00Z,1756.4
2026-03-28T17:37:00Z,1742.7
2026-03-28T17:38:00Z,1770.6
2026-03-28T17:39:00Z,1734.2
2026-03-28T17:40:00Z,1726.2
2026-03-28T17:41:00Z,1723.1
2026-03-28T17:42:00Z,1722.0
2026-03-28T17:43:00Z,1705.1
2026-03-28T17:44:00Z,1701.2
2026-03-28T17:45:00Z,1761.4
2026-03-28T17:46:00Z,1722.1
2026-03-28T17:47:00Z,1763.5
2026-03-28T17:48:00Z,1691.2
2026-03-28T17:49:00Z,1746.7
2026-03-28T17:50:00Z,1683.2
2026-03-28T17:51:00Z,1716.1
2026-03-28T17:52:00Z,1685.0
2026-03-28T17:53:00Z,1709.7
2026-03-28T17:54:00Z,1712.8
2026-03-28T17:55:00Z,1688.0
2026-03-28T17:56:00Z,1744.3
2026-03-28T17:57:00Z,1677.9
2026-03-28T17:58:00Z,1730.1
2026-03-28T17:59:00Z,1727.6
2026-03-28T18:00:00Z,1728.3
2026-03-28T18:01:00Z,1744.9
2026-03-28T18:02:00Z,1698.3
2026-03-28T18:03:00Z,1705.0
2026-03-28T18:04:00Z,1687.9
2026-03-28T18:05:00Z,1706.4
2026-03-28T18:06:00Z,1721.5
2026-03-28T18:07:00Z,1745.1
2026-03-28T18:08:00Z,1698.8
2026-03-28T18:09:00Z,1709.1
2026-03-28T18:10:00Z,1696.2
2026-03-28T18:11:00Z,1713.0
2026-03-28T18:12:00Z,1692.5
2026-03-28T18:13:00Z,1700.5
2026-03-28T18:14:00Z,1728.5
2026-03-28T18:15:00Z,1708.5
2026-03-28T18:16:00Z,1703.7
2026-03-28T18:17:00Z,1710.4
2026-03-28T18:18:00Z,1721.1
2026-03-28T18:19:00Z,1678.3
2026-03-28T18:20:00Z,1707.2
2026-03-28T18:21:00Z,1711.5
2026-03-28T18:22:00Z,1718.1
2026-03-28T18:23:00Z,1722.5
2026-03-28T18:24:00Z,1711.7
2026-03-28T18:25:00Z,1673.5
2026-03-28T18:26:00Z,1663.0
2026-03-28T18:27:00Z,1661.9
2026-03-28T18:28:00Z,1651.0
2026-03-28T18:29:00Z,1652.2
2026-03-28T18:30:00Z,1671.5
2026-03-28T18:31:00Z,1701.2
2026-03-28T18:32:00Z,1684.2
2026-03-28T18:33:00Z,1662.8
2026-03-28T18:34:00Z,1710.7
2026-03-28T18:35:00Z,1667.7
2026-03-28T18:36:00Z,1676.2
2026-03-28T18:37:00Z,1653.4
2026-03-28T18:38:00Z,1675.2
2026-03-28T18:39:00Z,1644.4
2026-03-28T18:40:00Z,1663.4
2026-03-28T18:41:00Z,1648.2
2026-03-28T18:42:00Z,1701.1
2026-03-28T18:43:00Z,1673.3
2026-03-28T18:44:00Z,1654.7
2026-03-28T18:45:00Z,1658.4
2026-03-28T18:46:00Z,1656.2
2026-03-28T18:47:00Z,1700.4
2026-03-28T18:48:00Z,1690.1
2026-03-28T18:49:00Z,1697.6
2026-03-28T18:50:00Z,1624.9
2026-03-28T18:51:00Z,1686.6
2026-03-28T18:52:00Z,1694.9
2026-03-28T18:53:00Z,1694.3
2026-03-28T18:54:00Z,1631.1
2026-03-28T18:55:00Z,1627.0
2026-03-28T18:56:00Z,1628.4
2026-03-28T18:57:00Z,1660.3
2026-03-28T18:58:00Z,1671.5
2026-03-28T18:59:00Z,1664.7
2026-03-28T19:00:00Z,1653.1
2026-03-28T19:01:00Z,1666.6
2026-03-28T19:02:00Z,1618.9
2026-03-28T19:03:00Z,1636.3
2026-03-28T19:04:00Z,1667.3
2026-03-28T19:05:00Z,1653.7
2026-03-28T19:06:00Z,1669.5
2026-03-28T19:07:00Z,1663.0
2026-03-28T19:08:00Z,1606.8
2026-03-28T19:09:00Z,1644.7
2026-03-28T19:10:00Z,1640.7
2026-03-28T19:11:00Z,1603.5
2026-03-28T19:12:00Z,1656.0
2026-03-28T19:13:00Z,1663.8
2026-03-28T19:14:00Z,1665.9
2026-03-28T19:15:00Z,1632.4
2026-03-28T19:16:00Z,1607.4
2026-03-28T19:17:00Z,1666.3
2026-03-28T19:18:00Z,1623.1
2026-03-28T19:19:00Z,1644.7
2026-03-28T19:20:00Z,1652.7
2026-03-28T19:21:00Z,1596.8
2026-03-28T19:22:00Z,1646.1
2026-03-28T19:23:00Z,1608.1
2026-03-28T19:24:00Z,1598.2
2026-03-28T19:25:00Z,1591.8
2026-03-28T19:26:00Z,1636.3
2026-03-28T19:27:00Z,1592.6
2026-03-28T19:28:00Z,1582.4
2026-03-28T19:29:00Z,1608.1
2026-03-28T19:30:00Z,1576.7
2026-03-28T19:31:00Z,1574.8
2026-03-28T19:32:00Z,1615.9
2026-03-28T19:33:00Z,1582.6
2026-03-28T19:34:00Z,1632.6
2026-03-28T19:35:00Z,1570.2
2026-03-28T19:36:00Z,1605.0
2026-03-28T19:37:00Z,1625.3
2026-03-28T19:38:00Z,1639.7
2026-03-28T19:39:00Z,1579.7
2026-03-28T19:40:00Z,1566.2
2026-03-28T19:41:00Z,1612.1
2026-03-28T19:42:00Z,1622.9
2026-03-28T19:43:00Z,1599.2
2026-03-28T19:44:00Z,1584.9
2026-03-28T19:45:00Z,1580.9
2026-03-28T19:46:00Z,1624.3
2026-03-28T19:47:00Z,1602.4
2026-03-28T19:48:00Z,1611.6
2026-03-28T19:49:00Z,1555.9
2026-03-28T19:50:00Z,1577.2
2026-03-28T19:51:00Z,1615.7
2026-03-28T19:52:00Z,1597.3
2026-03-28T19:53:00Z,1573.9
2026-03-28T19:54:00Z,1621.7
2026-03-28T19:55:00Z,1600.3
2026-03-28T19:56:00Z,1582.0
2026-03-28T19:57:00Z,1583.0
2026-03-28T19:58:00Z,1562.3
2026-03-28T19:59:00Z,1607.9
2026-03-28T20:00:00Z,1564.9
2026-03-28T20:01:00Z,1613.9
2026-03-28T20:02:00Z,1612.9
2026-03-28T20:03:00Z,1559.6
2026-03-28T20:04:00Z,1576.3
2026-03-28T20:05:00Z,1571.5
2026-03-28T20:06:00Z,1608.5
2026-03-28T20:07:00Z,1605.0
2026-03-28T20:08:00Z,1536.3
2026-03-28T20:09:00Z,1590.0
2026-03-28T20:10:00Z,1528.6
2026-03-28T20:11:00Z,1538.0
2026-03-28T20:12:00Z,1589.4
2026-03-28T20:13:00Z,1570.8
2026-03-28T20:14:00Z,1595.6
2026-03-28T20:15:00Z,1541.4
2026-03-28T20:16:00Z,1558.2
2026-03-28T20:17:00Z,1519.7
2026-03-28T20:18:00Z,1543.6
2026-03-28T20:19:00Z,1513.4
2026-03-28T20:20:00Z,1514.7
2026-03-28T20:21:00Z,1530.9
2026-03-28T20:22:00Z,1534.8
2026-03-28T20:23:00Z,1520.3
2026-03-28T20:24:00Z,1533.7
2026-03-28T20:25:00Z,1559.9
2026-03-28T20:26:00Z,1556.5
2026-03-28T20:27:00Z,1567.6
2026-03-28T20:28:00Z,1543.9
2026-03-28T20:29:00Z,1561.8
2026-03-28T20:30:00Z,1524.8
2026-03-28T20:31:00Z,1522.0
2026-03-28T20:32:00Z,1565.9
2026-03-28T20:33:00Z,1509.7
2026-03-28T20:34:00Z,1515.2
2026-03-28T20:35:00Z,1553.8
2026-03-28T20:36:00Z,1538.3
2026-03-28T20:37:00Z,1497.9
2026-03-28T20:38:00Z,1510.4
2026-03-28T20:39:00Z,1517.0
2026-03-28T20:40:00Z,1549.5
2026-03-28T20:41:00Z,1542.3
2026-03-28T20:42:00Z,1506.6
2026-03-28T20:43:00Z,1546.0
2026-03-28T20:44:00Z,1491.8
2026-03-28T20:45:00Z,1552.1
2026-03-28T20:46:00Z,1486.8
2026-03-28T20:47:00Z,1506.2
2026-03-28T20:48:00Z,1555.6
2026-03-28T20:49:00Z,1500.4
2026-03-28T20:50:00Z,1493.2
2026-03-28T20:51:00Z,1505.1
2026-03-28T20:52:00Z,1538.6
2026-03-28T20:53:00Z,1515.5
2026-03-28T20:54:00Z,1526.1
2026-03-28T20:55:00Z,1493.5
2026-03-28T20:56:00Z,1489.2
2026-03-28T20:57:00Z,1496.5
2026-03-28T20:58:00Z,1520.4
2026-03-28T20:59:00Z,1464.5
2026-03-28T21:00:00Z,1493.7
2026-03-28T21:01:00Z,1509.6
2026-03-28T21:02:00Z,1492.9
2026-03-28T21:03:00Z,1504.2
2026-03-28T21:04:00Z,1475.4
2026-03-28T21:05:00Z,1502.2
2026-03-28T21:06:00Z,1500.7
2026-03-28T21:07:00Z,1515.3
2026-03-28T21:08:00Z,1497.3
2026-03-28T21:09:00Z,1518.8
2026-03-28T21:10:00Z,1520.4
2026-03-28T21:11:00Z,1458.7
2026-03-28T21:12:00Z,1453.7
2026-03-28T21:13:00Z,1512.8
2026-03-28T21:14:00Z,1462.2
2026-03-28T21:15:00Z,1498.6
2026-03-28T21:16:00Z,1475.7
2026-03-28T21:17:00Z,1494.1
2026-03-28T21:18:00Z,1461.6
2026-03-28T21:19:00Z,1466.1
2026-03-28T21:20:00Z,1493.6
2026-03-28T21:21:00Z,1452.5
2026-03-28T21:22:00Z,1441.4
2026-03-28T21:23:00Z,1461.5
2026-03-28T21:24:00Z,1450.9
2026-03-28T21:25:00Z,1486.2
2026-03-28T21:26:00Z,1473.0
2026-03-28T21:27:00Z,1433.7
2026-03-28T21:28:00Z,1454.9
2026-03-28T21:29:00Z,1450.9
2026-03-28T21:30:00Z,1445.0
2026-03-28T21:31:00Z,1422.4
2026-03-28T21:32:00Z,1439.2
2026-03-28T21:33:00Z,1470.8
2026-03-28T21:34:00Z,1469.9
2026-03-28T21:35:00Z,1454.2
2026-03-28T21:36:00Z,1475.4
2026-03-28T21:37:00Z,1448.4
2026-03-28T21:38:00Z,1454.7
2026-03-28T21:39:00Z,1478.1
2026-03-28T21:40:00Z,1451.1
2026-03-28T21:41:00Z,1412.3
2026-03-28T21:42:00Z,1483.4
2026-03-28T21:43:00Z,1448.4
2026-03-28T21:44:00Z,1463.8
2026-03-28T21:45:00Z,1479.0
2026-03-28T21:46:00Z,1410.2
2026-03-28T21:47:00Z,1415.9
2026-03-28T21:48:00Z,1400.5
2026-03-28T21:49:00Z,1465.3
2026-03-28T21:50:00Z,1462.1
2026-03-28T21:51:00Z,1456.4
2026-03-28T21:52:00Z,1430.2
2026-03-28T21:53:00Z,1445.9
2026-03-28T21:54:00Z,1415.1
2026-03-28T21:55:00Z,1424.8
2026-03-28T21:56:00Z,1424.3
2026-03-28T21:57:00Z,1387.0
2026-03-28T21:58:00Z,1405.1
2026-03-28T21:59:00Z,1438.1
2026-03-28T22:00:00Z,1396.3
2026-03-28T22:01:00Z,1390.0
2026-03-28T22:02:00Z,1434.8
2026-03-28T22:03:00Z,1401.7
2026-03-28T22:04:00Z,1412.0
2026-03-28T22:05:00Z,1433.0
2026-03-28T22:06:00Z,1375.7
2026-03-28T22:07:00Z,1387.9
2026-03-28T22:08:00Z,1392.5
2026-03-28T22:09:00Z,1436.9
2026-03-28T22:10:00Z,1437.4
2026-03-28T22:11:00Z,1414.0
2026-03-28T22:12:00Z,1394.6
2026-03-28T22:13:00Z,1436.5
2026-03-28T22:14:00Z,1403.1
2026-03-28T22:15:00Z,1418.8
2026-03-28T22:16:00Z,1440.2
2026-03-28T22:17:00Z,1432.6
2026-03-28T22:18:00Z,1401.4
2026-03-28T22:19:00Z,1370.8
2026-03-28T22:20:00Z,1414.6
2026-03-28T22:21:00Z,1435.3
2026-03-28T22:22:00Z,1406.5
2026-03-28T22:23:00Z,1402.7
2026-03-28T22:24:00Z,1367.9
2026-03-28T22:25:00Z,1356.9
2026-03-28T22:26:00Z,1380.4
2026-03-28T22:27:00Z,1360.2
2026-03-28T22:28:00Z,1366.0
2026-03-28T22:29:00Z,1349.5
2026-03-28T22:30:00Z,1387.5
2026-03-28T22:31:00Z,1382.3
2026-03-28T22:32:00Z,1355.9
2026-03-28T22:33:00Z,1364.5
2026-03-28T22:34:00Z,1381.0
2026-03-28T22:35:00Z,1386.6
2026-03-28T22:36:00Z,1408.5
2026-03-28T22:37:00Z,1408.2
2026-03-28T22:38:00Z,1350.7
2026-03-28T22:39:00Z,1355.1
2026-03-28T22:40:00Z,1363.2
2026-03-28T22:41:00Z,1359.4
2026-03-28T22:42:00Z,1410.8
2026-03-28T22:43:00Z,1345.7
2026-03-28T22:44:00Z,1377.8
2026-03-28T22:45:00Z,1337.6
2026-03-28T22:46:00Z,1392.2
2026-03-28T22:47:00Z,1355.7
2026-03-28T22:48:00Z,1354.4
2026-03-28T22:49:00Z,1339.1
2026-03-28T22:50:00Z,1377.4
2026-03-28T22:51:00Z,1320.5
2026-03-28T22:52:00Z,1381.4
2026-03-28T22:53:00Z,1338.2
2026-03-28T22:54:00Z,1382.7
2026-03-28T22:55:00Z,1389.0
2026-03-28T22:56:00Z,1393.1
2026-03-28T22:57:00Z,1368.3
2026-03-28T22:58:00Z,1351.2
2026-03-28T22:59:00Z,1364.0
2026-03-28T23:00:00Z,1324.0
2026-03-28T23:01:00Z,1356.7
2026-03-28T23:02:00Z,1312.8
2026-03-28T23:03:00Z,1341.2
2026-03-28T23:04:00Z,1358.8
2026-03-28T23:05:00Z,1338.1
2026-03-28T23:06:00Z,1379.5
2026-03-28T23:07:00Z,1379.2
2026-03-28T23:08:00Z,1359.0
2026-03-28T23:09:00Z,1360.5
2026-03-28T23:10:00Z,1321.0
2026-03-28T23:11:00Z,1303.8
2026-03-28T23:12:00Z,1334.9
2026-03-28T23:13:00Z,1359.6
2026-03-28T23:14:00Z,1336.7
2026-03-28T23:15:00Z,1318.4
2026-03-28T23:16:00Z,1326.4
2026-03-28T23:17:00Z,1295.5
2026-03-28T23:18:00Z,1352.2
2026-03-28T23:19:00Z,1296.9
2026-03-28T23:20:00Z,1361.3
2026-03-28T23:21:00Z,1326.5
2026-03-28T23:22:00Z,1359.3
2026-03-28T23:23:00Z,1362.5
2026-03-28T23:24:00Z,1299.4
2026-03-28T23:25:00Z,1302.7
2026-03-28T23:26:00Z,1282.2
2026-03-28T23:27:00Z,1290.4
2026-03-28T23:28:00Z,1346.6
2026-03-28T23:29:00Z,1351.4
2026-03-28T23:30:00Z,1302.2
2026-03-28T23:31:00Z,1320.2
2026-03-28T23:32:00Z,1342.6
2026-03-28T23:33:00Z,1287.6
2026-03-28T23:34:00Z,1308.1
2026-03-28T23:35:00Z,1301.4
2026-03-28T23:36:00Z,1274.4
2026-03-28T23:37:00Z,1328.8
2026-03-28T23:38:00Z,1305.4
2026-03-28T23:39:00Z,1316.1
2026-03-28T23:40:00Z,1337.5
2026-03-28T23:41:00Z,1297.9
2026-03-28T23:42:00Z,1305.0
2026-03-28T23:43:00Z,1285.5
2026-03-28T23:44:00Z,1304.9
2026-03-28T23:45:00Z,1286.0
2026-03-28T23:46:00Z,1310.0
2026-03-28T23:47:00Z,1324.7
2026-03-28T23:48:00Z,1290.7
2026-03-28T23:49:00Z,1315.2
2026-03-28T23:50:00Z,1311.5
2026-03-28T23:51:00Z,1319.2
2026-03-28T23:52:00Z,1286.7
2026-03-28T23:53:00Z,1311.6
2026-03-28T23:54:00Z,1323.2
2026-03-28T23:55:00Z,1286.5
2026-03-28T23:56:00Z,1323.9
2026-03-28T23:57:00Z,1277.9
2026-03-28T23:58:00Z,1288.4
2026-03-28T23:59:00Z,1284.4
2026-03-29T00:00:00Z,1323.6
2026-03-29T00:01:00Z,1280.4
2026-03-29T00:02:00Z,1322.0
2026-03-29T00:03:00Z,1282.1
2026-03-29T00:04:00Z,1261.8
2026-03-29T00:05:00Z,1286.9
2026-03-29T00:06:00Z,1251.3
2026-03-29T00:07:00Z,1247.0
2026-03-29T00:08:00Z,1313.3
2026-03-29T00:09:00Z,1314.7
2026-03-29T00:10:00Z,1265.7
2026-03-29T00:11:00Z,1280.7
2026-03-29T00:12:00Z,1292.4
2026-03-29T00:13:00Z,1312.3
2026-03-29T00:14:00Z,1266.4
2026-03-29T00:15:00Z,1257.2
2026-03-29T00:16:00Z,1300.2
2026-03-29T00:17:00Z,1241.1
2026-03-29T00:18:00Z,1290.1
2026-03-29T00:19:00Z,1288.9
2026-03-29T00:20:00Z,1269.0
2026-03-29T00:21:00Z,1240.6
2026-03-29T00:22:00Z,1258.5
2026-03-29T00:23:00Z,1230.7
2026-03-29T00:24:00Z,1264.6
2026-03-29T00:25:00Z,1264.8
2026-03-29T00:26:00Z,1302.1
2026-03-29T00:27:00Z,1262.1
2026-03-29T00:28:00Z,1288.3
2026-03-29T00:29:00Z,1260.5
2026-03-29T00:30:00Z,1276.9
2026-03-29T00:31:00Z,1297.7
2026-03-29T00:32:00Z,1265.0
2026-03-29T00:33:00Z,1273.1
2026-03-29T00:34:00Z,1254.5
2026-03-29T00:35:00Z,1258.3
2026-03-29T00:36:00Z,1285.8
2026-03-29T00:37:00Z,1281.6
2026-03-29T00:38:00Z,1283.3
2026-03-29T00:39:00Z,1220.2
2026-03-29T00:40:00Z,1248.5
2026-03-29T00:41:00Z,1281.7
2026-03-29T00:42:00Z,1249.0
2026-03-29T00:43:00Z,1268.3
2026-03-29T00:44:00Z,1268.5
2026-03-29T00:45:00Z,1211.7
2026-03-29T00:46:00Z,1238.6
2026-03-29T00:47:00Z,1261.4
2026-03-29T00:48:00Z,1266.9
2026-03-29T00:49:00Z,1259.6
2026-03-29T00:50:00Z,1226.3
2026-03-29T00:51:00Z,1208.5
2026-03-29T00:52:00Z,1257.6
2026-03-29T00:53:00Z,1232.3
2026-03-29T00:54:00Z,1276.0
2026-03-29T00:55:00Z,1206.0
2026-03-29T00:56:00Z,1215.3
2026-03-29T00:57:00Z,1276.0
2026-03-29T00:58:00Z,1214.4
2026-03-29T00:59:00Z,1212.0
2026-03-29T01:00:00Z,1223.4
2026-03-29T01:01:00Z,1232.9
2026-03-29T01:02:00Z,1260.9
2026-03-29T01:03:00Z,1246.4
2026-03-29T01:04:00Z,1253.2
2026-03-29T01:05:00Z,1225.0
2026-03-29T01:06:00Z,1231.0
2026-03-29T01:07:00Z,1204.9
2026-03-29T01:08:00Z,1227.6
2026-03-29T01:09:00Z,1269.8
2026-03-29T01:10:00Z,1241.2
2026-03-29T01:11:00Z,1267.1
2026-03-29T01:12:00Z,1208.9
2026-03-29T01:13:00Z,1211.6
2026-03-29T01:14:00Z,1224.7
2026-03-29T01:15:00Z,1235.4
2026-03-29T01:16:00Z,1243.6
2026-03-29T01:17:00Z,1244.3
2026-03-29T01:18:00Z,1202.9
2026-03-29T01:19:00Z,1217.6
2026-03-29T01:20:00Z,1243.1
2026-03-29T01:21:00Z,1251.4
2026-03-29T01:22:00Z,1256.8
2026-03-29T01:23:00Z,1258.2
2026-03-29T01:24:00Z,1260.7
2026-03-29T01:25:00Z,1243.5
2026-03-29T01:26:00Z,1238.0
2026-03-29T01:27:00Z,1261.5
2026-03-29T01:28:00Z,1215.8
2026-03-29T01:29:00Z,1243.7
2026-03-29T01:30:00Z,1222.3
2026-03-29T01:31:00Z,1249.9
2026-03-29T01:32:00Z,1224.6
2026-03-29T01:33:00Z,1210.9
2026-03-29T01:34:00Z,1243.7
2026-03-29T01:35:00Z,1232.5
2026-03-29T01:36:00Z,1209.6
2026-03-29T01:37:00Z,1182.2
2026-03-29T01:38:00Z,1201.2
2026-03-29T01:39:00Z,1212.2
2026-03-29T01:40:00Z,1251.8
2026-03-29T01:41:00Z,1254.2
2026-03-29T01:42:00Z,1207.1
2026-03-29T01:43:00Z,1206.4
2026-03-29T01:44:00Z,1233.3
2026-03-29T01:45:00Z,1203.2
2026-03-29T01:46:00Z,1236.7
2026-03-29T01:47:00Z,1217.4
2026-03-29T01:48:00Z,1244.3
2026-03-29T01:49:00Z,1233.4
2026-03-29T01:50:00Z,1236.8
2026-03-29T01:51:00Z,1231.6
2026-03-29T01:52:00Z,1194.4
2026-03-29T01:53:00Z,1239.0
2026-03-29T01:54:00Z,1206.4
2026-03-29T01:55:00Z,1197.1
2026-03-29T01:56:00Z,1248.4
2026-03-29T01:57:00Z,1180.7
2026-03-29T01:58:00Z,1241.0
2026-03-29T01:59:00Z,1193.1
2026-03-29T02:00:00Z,1193.4
2026-03-29T02:01:00Z,1237.3
2026-03-29T02:02:00Z,1180.8
2026-03-29T02:03:00Z,1227.8
2026-03-29T02:04:00Z,1189.6
2026-03-29T02:05:00Z,1230.9
2026-03-29T02:06:00Z,1232.2
2026-03-29T02:07:00Z,1198.6
2026-03-29T02:08:00Z,1195.7
2026-03-29T02:09:00Z,1187.8
2026-03-29T02:10:00Z,1185.3
2026-03-29T02:11:00Z,1234.8
2026-03-29T02:12:00Z,1198.8
